RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearExp,DoorType,StNo,HaulNo,Year,SpecCodeType,SpecCode,AreaType,AreaCode,LngtCode,LngtClass,Sex,Maturity,PlusGr,AgeRings,NoAtLngt,IndWgt,ValidAphiaID,ScientificName_WoRMS,DateofCalculation
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12014,14,2012,W,126438,0,29F1,.,270,M,62,-9,2,1,154.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12014,14,2012,W,126438,0,29F1,.,280,M,62,-9,1,1,165.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12014,14,2012,W,126438,0,29F1,.,280,M,62,-9,2,1,151.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12014,14,2012,W,126438,0,29F1,.,280,F,62,-9,1,1,175.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12014,14,2012,W,126438,0,29F1,.,280,F,62,-9,1,1,190.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12014,14,2012,W,126438,0,29F1,.,290,F,62,-9,1,1,194.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,126438,0,27E8,.,350,F,62,-9,2,1,328.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12088,88,2012,W,126975,0,27E8,.,310,M,62,-9,4,1,298.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12088,88,2012,W,126975,0,27E8,.,310,F,62,-9,4,1,340.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12088,88,2012,W,126975,0,27E8,.,310,F,62,-9,4,1,362.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12088,88,2012,W,126975,0,27E8,.,330,M,62,-9,4,1,360.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12088,88,2012,W,126975,0,27E8,.,330,F,62,-9,4,1,351.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12088,88,2012,W,126975,0,27E8,.,340,M,62,-9,5,1,428.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12088,88,2012,W,126975,0,27E8,.,340,F,62,-9,4,1,417.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12088,88,2012,W,126975,0,27E8,.,350,M,62,-9,4,1,417.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12088,88,2012,W,126975,0,27E8,.,350,M,62,-9,6,1,516.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12088,88,2012,W,126975,0,27E8,.,350,F,62,-9,4,1,460.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12088,88,2012,W,126975,0,27E8,.,360,M,62,-9,4,1,475.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12088,88,2012,W,126975,0,27E8,.,360,M,62,-9,5,1,469.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12088,88,2012,W,126975,0,27E8,.,360,M,62,-9,5,1,569.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12088,88,2012,W,126975,0,27E8,.,370,M,62,-9,5,1,539.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12088,88,2012,W,126975,0,27E8,.,420,F,62,-9,6,1,801.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12088,88,2012,W,126975,0,27E8,.,420,F,62,-9,6,1,820.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,126975,0,27E8,.,260,M,62,-9,-9,1,118.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,126975,0,27E8,.,260,F,62,-9,3,1,181.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,126975,0,27E8,.,310,M,62,-9,4,1,328.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,126975,0,27E8,.,310,F,62,-9,4,1,315.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,126975,0,27E8,.,310,F,62,-9,4,1,327.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,126975,0,27E8,.,320,M,62,-9,4,1,330.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,126975,0,27E8,.,320,M,62,-9,4,1,337.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,126975,0,27E8,.,320,M,62,-9,4,1,360.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,126975,0,27E8,.,320,F,62,-9,4,1,313.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,126975,0,27E8,.,320,F,62,-9,4,1,370.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,126975,0,27E8,.,330,M,62,-9,4,1,392.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,126975,0,27E8,.,330,F,62,-9,4,1,359.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,126975,0,27E8,.,330,F,62,-9,4,1,375.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,126975,0,27E8,.,330,F,62,-9,4,1,380.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,126975,0,27E8,.,330,F,62,-9,4,1,460.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,126975,0,27E8,.,330,F,62,-9,4,1,489.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,126975,0,27E8,.,330,F,62,-9,5,1,349.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,126975,0,27E8,.,340,M,62,-9,4,1,365.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,126975,0,27E8,.,340,M,62,-9,4,1,376.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,126975,0,27E8,.,340,M,62,-9,4,1,382.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,126975,0,27E8,.,340,F,62,-9,4,1,390.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,126975,0,27E8,.,340,F,62,-9,4,1,393.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,126975,0,27E8,.,340,F,62,-9,4,1,413.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,126975,0,27E8,.,350,F,62,-9,4,1,404.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,126975,0,27E8,.,350,F,62,-9,5,1,440.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,126975,0,27E8,.,350,F,62,-9,5,1,550.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,126975,0,27E8,.,380,F,62,-9,5,1,566.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,126975,0,27E8,.,380,F,62,-9,5,1,598.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,126975,0,27E8,.,380,F,62,-9,6,1,598.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,126975,0,27E8,.,400,F,62,-9,6,1,669.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,126975,0,27E8,.,420,M,62,-9,7,1,670.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,126975,0,27E8,.,430,M,62,-9,7,1,822.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,126975,0,27E8,.,430,M,62,-9,7,1,844.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,126975,0,27E8,.,430,F,62,-9,6,1,782.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,126975,0,27E8,.,460,F,62,-9,6,1,970.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,126975,0,27E8,.,560,F,62,-9,10,1,1800.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,126975,0,27E8,.,610,F,62,-9,8,1,2180.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,126975,0,27E8,.,610,F,62,-9,9,1,2260.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12019,19,2012,W,127143,0,31F1,.,320,F,62,-9,3,2,342.0000,127143,Pleuronectes platessa,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12019,19,2012,W,127143,0,31F1,.,340,F,62,-9,4,1,389.0000,127143,Pleuronectes platessa,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12019,19,2012,W,127143,0,31F1,.,360,F,62,-9,4,1,517.0000,127143,Pleuronectes platessa,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12007,7,2012,W,126975,0,31F1,.,360,M,62,-9,5,1,475.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12018,18,2012,W,126975,0,31F1,.,380,F,62,-9,6,1,518.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12018,18,2012,W,126975,0,31F1,.,380,F,62,-9,6,1,646.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12018,18,2012,W,126975,0,31F1,.,440,F,62,-9,7,1,824.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12018,18,2012,W,126975,0,31F1,.,580,F,62,-9,11,1,2012.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12019,19,2012,W,126438,0,31F1,.,240,M,62,-9,2,1,105.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12019,19,2012,W,126438,0,31F1,.,250,M,62,-9,1,1,147.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12019,19,2012,W,126438,0,31F1,.,250,M,62,-9,2,1,141.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12019,19,2012,W,126438,0,31F1,.,250,F,62,-9,1,1,133.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12019,19,2012,W,126438,0,31F1,.,260,F,62,-9,1,1,162.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12019,19,2012,W,126438,0,31F1,.,260,F,62,-9,2,1,162.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12019,19,2012,W,126438,0,31F1,.,270,F,62,-9,2,1,137.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12019,19,2012,W,126438,0,31F1,.,280,F,62,-9,3,1,170.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12012,12,2012,W,126438,0,30F1,.,280,F,62,-9,1,1,226.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12012,12,2012,W,126438,0,30F1,.,280,F,62,-9,2,1,171.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12012,12,2012,W,126438,0,30F1,.,290,F,62,-9,1,1,216.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12012,12,2012,W,126438,0,30F1,.,290,F,62,-9,1,1,232.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12012,12,2012,W,126438,0,30F1,.,290,F,62,-9,1,1,246.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12012,12,2012,W,126438,0,30F1,.,290,F,62,-9,1,1,257.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12012,12,2012,W,126438,0,30F1,.,300,M,61,-9,1,1,170.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12012,12,2012,W,126438,0,30F1,.,300,F,62,-9,1,1,218.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12012,12,2012,W,126438,0,30F1,.,300,F,62,-9,1,1,237.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12012,12,2012,W,126438,0,30F1,.,300,F,62,-9,2,1,255.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12012,12,2012,W,126438,0,30F1,.,300,F,62,-9,2,1,269.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12012,12,2012,W,126438,0,30F1,.,310,F,62,-9,1,1,286.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12012,12,2012,W,126438,0,30F1,.,310,F,62,-9,2,1,232.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12012,12,2012,W,126438,0,30F1,.,320,F,62,-9,1,1,306.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12012,12,2012,W,126438,0,30F1,.,360,F,62,-9,2,1,375.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12012,12,2012,W,126438,0,30F1,.,360,F,62,-9,4,1,283.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12010,10,2012,W,126975,0,30F1,.,420,F,62,-9,6,1,650.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12011,11,2012,W,126975,0,30F1,.,380,M,62,-9,6,1,570.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12011,11,2012,W,126975,0,30F1,.,400,M,62,-9,5,1,742.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12011,11,2012,W,126975,0,30F1,.,430,M,62,-9,7,1,1016.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12011,11,2012,W,126975,0,30F1,.,430,F,62,-9,5,1,766.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12017,17,2012,W,127143,0,30F1,.,480,F,62,-9,4,1,424.0000,127143,Pleuronectes platessa,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12026,26,2012,W,127143,0,30F1,.,230,M,62,-9,1,1,120.0000,127143,Pleuronectes platessa,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12026,26,2012,W,127143,0,30F1,.,230,M,62,-9,2,1,113.0000,127143,Pleuronectes platessa,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12026,26,2012,W,127143,0,30F1,.,230,M,62,-9,3,1,113.0000,127143,Pleuronectes platessa,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12026,26,2012,W,127143,0,30F1,.,230,F,62,-9,2,1,113.0000,127143,Pleuronectes platessa,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12026,26,2012,W,127143,0,30F1,.,230,F,62,-9,2,1,183.0000,127143,Pleuronectes platessa,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12026,26,2012,W,127143,0,30F1,.,230,F,62,-9,3,1,214.0000,127143,Pleuronectes platessa,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12026,26,2012,W,127143,0,30F1,.,280,F,62,-9,2,1,222.0000,127143,Pleuronectes platessa,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12012,12,2012,W,126436,0,30F1,.,480,M,62,-9,1,1,960.0000,126436,Gadus morhua,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12012,12,2012,W,126436,0,30F1,.,700,F,62,-9,3,1,3516.0000,126436,Gadus morhua,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12011,11,2012,W,126436,0,30F1,.,370,F,62,-9,1,1,544.0000,126436,Gadus morhua,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12011,11,2012,W,126436,0,30F1,.,390,F,62,-9,1,1,592.0000,126436,Gadus morhua,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12011,11,2012,W,126436,0,30F1,.,420,F,62,-9,1,1,788.0000,126436,Gadus morhua,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12011,11,2012,W,126436,0,30F1,.,440,M,61,-9,1,1,824.0000,126436,Gadus morhua,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12011,11,2012,W,126436,0,30F1,.,450,F,62,-9,1,1,840.0000,126436,Gadus morhua,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12011,11,2012,W,126436,0,30F1,.,450,F,62,-9,1,1,928.0000,126436,Gadus morhua,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12020,20,2012,W,127143,0,30F1,.,210,F,62,-9,2,1,94.0000,127143,Pleuronectes platessa,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,126975,0,27E8,.,650,F,62,-9,9,1,2900.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,126975,0,27E8,.,660,F,62,-9,12,1,3460.0000,126975,Dicentrarchus labrax,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12088,88,2012,W,127143,0,27E8,.,360,M,62,-9,4,1,462.0000,127143,Pleuronectes platessa,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12088,88,2012,W,127143,0,27E8,.,370,F,62,-9,3,1,560.0000,127143,Pleuronectes platessa,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12088,88,2012,W,127143,0,27E8,.,390,F,62,-9,3,1,654.0000,127143,Pleuronectes platessa,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12088,88,2012,W,127143,0,27E8,.,410,F,62,-9,3,1,802.0000,127143,Pleuronectes platessa,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12088,88,2012,W,127143,0,27E8,.,440,F,62,-9,4,1,870.0000,127143,Pleuronectes platessa,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12088,88,2012,W,127143,0,27E8,.,480,F,62,-9,7,1,1280.0000,127143,Pleuronectes platessa,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12088,88,2012,W,127143,0,27E8,.,500,F,62,-9,8,1,1243.0000,127143,Pleuronectes platessa,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12088,88,2012,W,127143,0,27E8,.,510,F,62,-9,7,1,1428.0000,127143,Pleuronectes platessa,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,127160,0,27E8,.,240,M,62,-9,2,1,140.0000,127160,Solea solea,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,126986,0,27E8,.,80,U,61,-9,0,2,5.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,126986,0,27E8,.,80,U,61,-9,0,1,6.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12087,87,2012,W,126986,0,27E8,.,90,U,61,-9,0,1,10.0000,126986,Mullus surmuletus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12063,63,2012,W,127160,0,27F0,.,280,F,62,-9,2,1,197.0000,127160,Solea solea,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12049,49,2012,W,126436,0,27F0,.,500,M,61,-9,2,1,1168.0000,126436,Gadus morhua,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12063,63,2012,W,126438,0,27F0,.,370,F,62,-9,3,1,319.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12005,5,2012,W,126438,0,31F2,.,190,M,62,-9,0,1,61.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12005,5,2012,W,126438,0,31F2,.,200,M,62,-9,0,2,67.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12070,70,2012,W,126438,0,30E9,.,340,F,62,-9,2,1,394.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12070,70,2012,W,126438,0,30E9,.,340,F,62,-9,2,1,450.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12070,70,2012,W,126438,0,30E9,.,360,F,62,-9,1,1,394.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12070,70,2012,W,126438,0,30E9,.,360,F,62,-9,2,1,348.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12070,70,2012,W,126438,0,30E9,.,370,F,62,-9,2,1,247.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12070,70,2012,W,126438,0,30E9,.,370,F,62,-9,2,1,342.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12070,70,2012,W,126438,0,30E9,.,400,M,61,-9,6,1,572.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12070,70,2012,W,126438,0,30E9,.,400,F,62,-9,3,1,261.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12070,70,2012,W,126438,0,30E9,.,400,F,62,-9,3,1,470.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12070,70,2012,W,126438,0,30E9,.,400,F,62,-9,4,1,610.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12070,70,2012,W,126438,0,30E9,.,400,F,62,-9,5,1,433.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12070,70,2012,W,126438,0,30E9,.,460,F,62,-9,4,1,-9.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12069,69,2012,W,126438,0,30E9,.,310,M,62,-9,2,1,306.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12069,69,2012,W,126438,0,30E9,.,330,M,62,-9,2,1,259.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12069,69,2012,W,126438,0,30E9,.,330,F,62,-9,2,1,448.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12069,69,2012,W,126438,0,30E9,.,350,M,61,-9,2,1,230.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12069,69,2012,W,126438,0,30E9,.,350,F,62,-9,2,1,246.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12069,69,2012,W,126438,0,30E9,.,360,F,62,-9,2,1,288.0000,126438,Merlangius merlangus,20170914
CA,FR-CGFS,4,FRA,GWD,GOV,50,-9,R,C12069,69,2012,W,126438,0,30E9,.,360,F,62,-9,2,1,344.0000,126438,Merlangius merlangus,20170914
